treatment_num,salinity_treat,temp_treat,replicate_num,spore_release_date,analysis_date,days_post_release,settled_spore_count,settled_germ_tube_spores,area_um2,settled_spore_density,germ_tube_density,settlement_density_per_um2,settlement_density,view,image,oogonia_count,oogonia_density_per_um2,oogonia_density,gam_count,gam_density_per_um2,gam_density,gam_percent_cover,sex,m_f_ratio,gam_number,gam_size_wrong,gam_size_um2,sporophyte_count,sporophyte_density_per_um2,sporophyte_density,sporophyte_percent_cover,sporophyte_num,sporophyte_size_wrong_um2_next_is_mm2,sporophyte_size_um2,sporophyte_height_mm,blade_num,blade_wet_mass,blade_dry_mass,blade_length_cm,blade_width_cm,blade_thickness_mm,blade_area_cm2,cross_sec_num,cell_type,cell_num,cell_area_wrong,cell_area_um2
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,6,0.0049,0.49,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,7,0.00359,0.359,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,8,0.00392,0.392,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,9,0.00305,0.305,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,10,0.00295,0.295,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,11,0.00525,0.525,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,12,0.00604,0.604,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,13,0.00376,0.376,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,1,IMG_1163,,,,37,0.007484515,7484.515145,0.310931033,,,14,0.00391,0.391,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,15,0.00409,0.409,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,16,0.00522,0.522,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,17,0.00385,0.385,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,18,0.0031,0.31,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,19,0.00553,0.553,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,20,0.00508,0.508,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,21,0.00327,0.327,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,22,0.00376,0.376,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,23,0.00342,0.342,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,24,0.00353,0.353,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,25,0.00291,0.291,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,2,IMG_1164,,,,37,0.007484515,7484.515145,0.310931033,,,26,0.00797,0.797,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,27,0.00509,0.509,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,28,0.00362,0.362,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,29,0.0047,0.47,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,30,0.00218,0.218,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,31,0.00343,0.343,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,32,0.00408,0.408,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,33,0.00342,0.342,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,34,0.00373,0.373,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,35,0.00582,0.582,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,36,0.0029,0.29,,,,,,,,,,,,,,,,,,,,
1,amb,amb,4,2024-04-30,45421,9,,,4943.54,,,,,3,IMG_1165,,,,37,0.007484515,7484.515145,0.310931033,,,37,0.00546,0.546,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,1,0.0027,0.27,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,2,0.00233,0.233,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,3,0.00283,0.283,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,4,0.00276,0.276,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,5,0.00386,0.386,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,6,0.00329,0.329,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,7,0.00225,0.225,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,8,0.00286,0.286,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,1,IMG_1171,,,,35,0.007153988,7153.988164,0.249163188,,,9,0.00429,0.429,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,10,0.00352,0.352,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,11,0.00454,0.454,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,12,0.00224,0.224,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,13,0.00391,0.391,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,14,0.00763,0.763,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,15,0.00331,0.331,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,16,0.00264,0.264,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,17,0.003,0.3,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,18,0.00331,0.331,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,19,0.00333,0.333,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,20,0.00355,0.355,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,21,0.00393,0.393,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,2,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,22,0.00292,0.292,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1172,,,,35,0.007153988,7153.988164,0.249163188,,,23,0.00436,0.436,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,24,0.00333,0.333,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,25,0.00358,0.358,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,26,0.00338,0.338,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,27,0.00411,0.411,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,28,0.00361,0.361,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,29,0.00308,0.308,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,30,0.0029,0.29,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,31,0.00327,0.327,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,32,0.00379,0.379,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,33,0.00301,0.301,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,34,0.00591,0.591,,,,,,,,,,,,,,,,,,,,
1,amb,amb,5,2024-04-30,45421,9,,,4892.376,,,,,3,IMG_1173,,,,35,0.007153988,7153.988164,0.249163188,,,35,0.00257,0.257,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,1,0.00452,0.452,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,2,0.00419,0.419,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,3,0.00559,0.559,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,4,0.00249,0.249,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,5,0.00326,0.326,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,6,0.00417,0.417,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,7,0.00285,0.285,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,1,IMG_1167,,,,28,0.005754757,5754.756923,0.192229434,,,8,0.00371,0.371,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,9,0.00373,0.373,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,10,0.0039,0.39,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,11,0.00206,0.206,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,12,0.00301,0.301,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,13,0.00264,0.264,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,14,0.00287,0.287,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,15,0.00344,0.344,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,16,0.0035,0.35,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,2,IMG_1168,,,,28,0.005754757,5754.756923,0.192229434,,,17,0.00395,0.395,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,18,0.00277,0.277,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,19,0.00354,0.354,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,20,0.00403,0.403,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,21,0.0024,0.24,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,22,0.00293,0.293,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,23,0.00308,0.308,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,24,0.0034,0.34,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,25,0.00451,0.451,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,26,0.00225,0.225,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,27,0.00241,0.241,,,,,,,,,,,,,,,,,,,,
1,amb,amb,6,2024-04-30,45421,9,,,4865.54,,,,,3,IMG_1169,,,,28,0.005754757,5754.756923,0.192229434,,,28,0.00233,0.233,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,1,IMG_1175,,,,9,0.001854947,1854.947247,0.086893973,,,1,0.00262,0.262,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,1,IMG_1175,,,,9,0.001854947,1854.947247,0.086893973,,,2,0.00426,0.426,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,1,IMG_1175,,,,9,0.001854947,1854.947247,0.086893973,,,3,0.00286,0.286,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,1,IMG_1175,,,,9,0.001854947,1854.947247,0.086893973,,,4,0.00439,0.439,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,1,IMG_1175,,,,9,0.001854947,1854.947247,0.086893973,,,5,0.00373,0.373,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,2,IMG_1176,,,,9,0.001854947,1854.947247,0.086893973,,,6,0.01131,1.131,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,2,IMG_1176,,,,9,0.001854947,1854.947247,0.086893973,,,7,0.00328,0.328,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,3,IMG_1177,,,,9,0.001854947,1854.947247,0.086893973,,,8,0.00413,0.413,,,,,,,,,,,,,,,,,,,,
2,amb,inc,1,2024-04-30,45421,9,,,4851.89,,,,,3,IMG_1177,,,,9,0.001854947,1854.947247,0.086893973,,,9,0.00558,0.558,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,1,0.00535,0.535,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,2,0.00471,0.471,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,3,0.00473,0.473,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,4,0.00376,0.376,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,5,0.0056,0.56,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,1,IMG_1179,,,,25,0.005134651,5134.65109,0.255644008,,,6,0.00764,0.764,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,7,0.0055,0.55,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,8,0.00473,0.473,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,9,0.00404,0.404,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,10,0.00458,0.458,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,11,0.00372,0.372,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,12,0.00645,0.645,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,13,0.0063,0.63,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,14,0.00546,0.546,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,15,0.00602,0.602,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,16,0.00332,0.332,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,2,IMG_1180,,,,25,0.005134651,5134.65109,0.255644008,,,17,0.00488,0.488,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,18,0.00515,0.515,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,19,0.00328,0.328,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,20,0.00525,0.525,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,21,0.00554,0.554,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,22,0.00661,0.661,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,23,0.00369,0.369,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,24,0.0037,0.37,,,,,,,,,,,,,,,,,,,,
2,amb,inc,2,2024-04-30,45421,9,,,4868.88,,,,,3,IMG_1181,,,,25,0.005134651,5134.65109,0.255644008,,,25,0.00446,0.446,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,1,IMG_1183,,,,16,0.003280101,3280.100715,0.159802407,,,1,0.00533,0.533,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,1,IMG_1183,,,,16,0.003280101,3280.100715,0.159802407,,,2,0.00796,0.796,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,1,IMG_1183,,,,16,0.003280101,3280.100715,0.159802407,,,3,0.0061,0.61,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,1,IMG_1183,,,,16,0.003280101,3280.100715,0.159802407,,,4,0.00276,0.276,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,1,IMG_1183,,,,16,0.003280101,3280.100715,0.159802407,,,5,0.00315,0.315,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,2,IMG_1184,,,,16,0.003280101,3280.100715,0.159802407,,,6,0.00727,0.727,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,2,IMG_1184,,,,16,0.003280101,3280.100715,0.159802407,,,7,0.0041,0.41,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,2,IMG_1184,,,,16,0.003280101,3280.100715,0.159802407,,,8,0.00377,0.377,,,,,,,,,,,,,,,,,,,,
2,amb,inc,3,2024-04-30,45421,9,,,4877.899,,,,,3,IMG_1185,,,,16,0.003280101,3280.100715,0.159802407,,,9,0.00796,0.796,,,,,,,,,,,,,,,,,,,,
